,Std3,Std2,Mean2,Std1,PToP1,PToP4,PToP2,Std4,Kurtosis1,Kurtosis4
59,0.0,0.0,0.0092558311736394,0.0,0.006399999999999996,0.017973856209150332,0.0,0.0025195604695617824,0.013658380954540087,0.03795244876230683
60,0.7812737323682732,1.0,0.6923361717882266,1.0,0.9600000000000001,0.934640522875817,1.0,0.9999999999999999,0.19866061084020864,0.19548260679346846
61,0.723535903051443,0.8907741475769795,1.0,0.9523512767406335,0.5664,0.5784313725490197,1.0,0.9557415809930759,0.17194445736980574,0.17128087207095563
62,0.5435019434753541,0.5341863170763842,0.6305072195483155,0.6080474659256456,0.4176,0.42973856209150324,0.5714285714285714,0.6105239229629382,0.25751770390215944,0.2599795400341055
63,0.5065453436625694,0.5729280710002,0.5968159940762681,0.6108662313541746,0.38880000000000003,0.40032679738562094,0.7142857142857142,0.6140557335021467,0.32183351657506104,0.3253693824677466
64,0.5609179667046099,0.4662882876315134,0.4502036282858201,0.4849015613622098,0.42080000000000006,0.4330065359477124,0.5714285714285714,0.48508310135203814,0.5242679858667401,0.5385245551654241
65,0.0021588487862688336,0.0,0.0092558311736394,0.03662358913844682,0.012799999999999999,0.0326797385620915,0.0,0.027527371888241878,0.005906429501306775,0.013470758739709144
66,0.49876583009520065,0.338678687838206,0.30322102924842653,0.33949336147485143,0.38880000000000003,0.40522875816993464,0.42857142857142855,0.3398903843518345,0.6837979630541285,0.7210406676381454
67,0.5036770293889611,0.31263010967789656,0.2610144390966309,0.5566788965466436,0.6960000000000001,0.6977124183006537,0.47619047619047616,0.5563706931710063,0.3485619875409042,0.3564845268290935
68,0.6647011999450231,0.5356146254448764,0.8048870788596816,0.6794791184968463,0.632,0.6241830065359478,0.6190476190476191,0.6782804533652081,0.5546856543010295,0.5607820152886822
69,0.5217400774290144,0.38947168319028813,0.3465383191410589,0.41179617024907483,0.4,0.3954248366013072,0.47619047619047616,0.41118659297696347,0.668251129713937,0.6961036954735184
70,0.7665956052668523,0.5839804866020445,0.47797112180673834,0.6268338505621771,0.5104000000000001,0.4918300653594771,0.6666666666666666,0.626647941019201,0.41509651586129714,0.41906318796184666
71,0.2435780130360726,0.13685766144887757,0.10144390966308775,0.08666878663906297,0.027199999999999995,0.02124183006535947,0.19047619047619047,0.08572463997030215,0.01401661543771483,0.010978838372395782
72,0.0021588487862688336,0.0,0.0092558311736394,0.08161748969994681,0.022399999999999996,0.022875816993464054,0.0,0.08572124111138608,0.013889669543483776,0.011035297837960797
73,0.0,0.0,0.0092558311736394,0.076300737612461,0.022399999999999996,0.022875816993464054,0.0,0.08291003379219118,0.015114626012780685,0.01254843874690274
74,0.0,0.0,0.0092558311736394,0.07191061864135037,0.019200000000000002,0.022875816993464054,0.0,0.07845854553718613,0.01456826788893946,0.01354135008145264
75,0.0021588487862688336,0.0,0.0092558311736394,0.057443252492838465,0.012799999999999999,0.02941176470588236,0.0,0.06508921005233993,0.014598686917320084,0.015186986645622468
76,0.0,0.0,0.0092558311736394,0.05507917511586924,0.011199999999999995,0.024509803921568624,0.0,0.06054997418915793,0.014321860113828737,0.015140278204120693
77,0.0,0.0,0.0092558311736394,0.048927244072537845,0.008,0.026143790849673207,0.0,0.05071236134937811,0.013487321008660715,0.01456828877047012
78,0.0,0.0,0.0092558311736394,0.047876093089731675,0.006399999999999996,0.026143790849673207,0.0,0.04727795174952641,0.014355665446237544,0.014519326726539269
79,0.7444443291923669,0.4999802513004505,0.4661236579044799,0.5235199857857744,0.5632,0.5751633986928105,0.6190476190476191,0.524996700465214,0.6233995537076745,0.6312662107298761
80,0.854769916262874,0.8108234876911383,0.39133654202147355,0.8948644539177859,0.8944000000000001,0.911764705882353,1.0,0.8951099254908996,0.9999999999999999,0.9999999999999999
81,1.0,0.398407429909218,0.3358015549796372,0.04564095381981098,0.006399999999999996,0.017973856209150332,0.5238095238095237,0.052303285751205644,0.015304072886870617,0.016690696046715907
82,0.0,0.0,0.0092558311736394,0.04681892510852842,0.006399999999999996,0.024509803921568624,0.0,0.056402887646662916,0.01538285800050013,0.01777158262106602
83,0.0,0.0,0.0092558311736394,0.04266689438279095,0.008,0.01633986928104575,0.0,0.05756047629696405,0.015660566575989195,0.016996653309361058
84,0.0021588487862688336,0.0,0.0092558311736394,0.03991609216659461,0.008,0.013071895424836596,0.0,0.054617121541852734,0.015228741062494538,0.016693352769539222
85,0.0021588487862688336,0.0,0.0092558311736394,0.03587996019012593,0.009600000000000004,0.01470588235294118,0.0,0.05090995403907629,0.015395690555000448,0.01717847530348276
86,0.6639249142709904,0.8403467649529505,0.47315808959644573,0.8837214869397267,1.0,1.0,0.9523809523809523,0.8823996032540605,0.49519398378443163,0.4876629900592157
87,0.7430978065170839,0.6770682917220673,0.9333580155497965,0.8136672411973092,0.5456000000000001,0.5441176470588236,0.8571428571428571,0.815622192493915,0.2985902239378373,0.29773177936296163
88,0.0021588487862688336,0.03594848917008307,0.01962236208811552,0.054579141205498394,0.009600000000000004,0.017973856209150332,0.047619047619047616,0.05705078954415739,0.013733693105823275,0.013511733390541961
89,0.6065993418312506,0.6166872128422455,0.6112550907071455,0.6713779711716128,0.45120000000000005,0.45098039215686275,0.7619047619047619,0.6718412529737721,0.40199883297339306,0.4035633059725238
90,0.5210304152641981,0.4772784199055076,0.4609403924472419,0.48406071667855993,0.38880000000000003,0.3888888888888889,0.5238095238095237,0.4865525787561199,0.28063281927839423,0.283597143207236
91,0.0021588487862688336,0.040311335332628796,0.02258422806368013,0.04684764416268711,0.008,0.011437908496732027,0.047619047619047616,0.04924970476281308,0.014666459711524398,0.01531743992866209
92,0.0021588487862688336,0.0,0.0092558311736394,0.04486442495985021,0.006399999999999996,0.0196078431372549,0.0,0.050201022429189904,0.014721559497869355,0.015719241944046055
93,0.0,0.0,0.0092558311736394,0.04275571418121657,0.008,0.013071895424836596,0.0,0.05231742070956992,0.01495715434872295,0.015744353907957004
94,0.0,0.0,0.0092558311736394,0.04006809497711619,0.006399999999999996,0.006535947712418305,0.0,0.052914676145953146,0.014590125081707407,0.015486188450461971
