,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Median1,Median2,Median3,Median4,Median5,Median6,Median7,Median8,Median9,Std1,Std2,Std3,Std4,Std5,Std6,Std7,Std8,Std9,Mode1,Mode2,Mode3,Mode4,Mode5,Mode6,Mode7,Mode8,Mode9,Kurtosis1,Kurtosis2,Kurtosis3,Kurtosis4,Kurtosis5,Kurtosis6,Kurtosis7,Kurtosis8,Kurtosis9,PToP1,PToP2,PToP3,PToP4,PToP5,PToP6,PToP7,PToP8,PToP9,RMS1,RMS2,RMS3,RMS4,RMS5,RMS6,RMS7,RMS8,RMS9
0,23.711734693877553,5.048469387755102,12.50765306122449,23.908163265306122,16235.382653061224,16642.586734693876,15884.729591836734,15382.872448979591,16307.301020408164,9.0,3.0,2.0,8.0,15958.5,16717.0,15037.0,14576.0,16407.0,59.8971929545731,4.109772235813384,11.850947391182865,59.44678236196361,9515.079235659301,9349.903965349367,9137.479142388645,9689.948235528327,9343.815363709768,8.0,2.0,2.0,8.0,23590.0,551.0,10536.0,20777.0,31274.0,7.9893954873626996,-0.02374404202103575,-1.946154225871414,8.179837544807778,-1.2345333447919782,-1.1914047602913964,-1.0424863628037346,-1.2194278317417089,-1.2214177446213554,279.0,15.0,26.0,290.0,32680.0,32560.0,32660.0,32743.0,32711.0,0.7071067811865476,0.10101525445522107,0.10101525445522107,0.7071067811865476,1191.4749262993325,27.829702602413406,532.1483604701046,1049.396970908064,1579.575533916292
0,18.68622448979592,4.038265306122449,13.46938775510204,19.244897959183675,16459.283163265307,15419.956632653062,15890.507653061224,15613.956632653062,17098.058673469386,9.0,2.0,2.0,8.0,16397.0,14305.0,15129.5,14661.5,17397.5,49.52429473328491,3.3448154408763298,13.123029156919278,48.756834127723664,9219.782922583501,9297.063796350361,9444.98095188799,9608.989488916848,9397.774648384433,8.0,2.0,2.0,8.0,20913.0,690.0,13491.0,26548.0,7093.0,13.581766931426394,0.18086257887453883,-1.888762170814178,14.11469600937361,-1.1313376108970967,-1.140178457171066,-1.197008900049656,-1.2146181038979451,-1.1732045381197285,299.0,12.0,28.0,310.0,32498.0,32460.0,32421.0,32634.0,32567.0,0.7071067811865476,0.050507627227610534,0.10101525445522107,0.656599153958937,1056.2660082110192,34.85026278705127,681.3983989276937,1340.8764876386044,358.2505999254415
0,7.165816326530612,1.0,1.9974489795918366,7.877551020408164,16352.790816326531,16472.647959183672,15845.40306122449,15892.117346938776,16111.239795918367,9.0,1.0,2.0,8.0,16020.5,16517.0,15807.0,15030.5,15775.5,12.609644133087528,0.0,0.05050762722761054,10.832144364432978,9368.655863168045,9336.16715928619,9139.970418101788,9376.190900469725,9545.571615500432,9.0,1.0,2.0,8.0,9015.0,23096.0,4665.0,19258.0,1339.0,-0.7382763678281683,-3.0,391.99999999999983,-0.5043250945112914,-1.2127383435806276,-1.1260538731652698,-1.0875027340737167,-1.1455743156713105,-1.2301239354956945,44.0,0.0,1.0,65.0,32623.0,32540.0,32750.0,32655.0,32593.0,0.7071067811865476,0.050507627227610534,0.10101525445522107,0.656599153958937,455.326259456909,1166.5241584488929,235.61808101680316,972.6758851493237,67.62971285777051
0,14.153061224489797,3.0255102040816326,11.841836734693878,14.85969387755102,16741.961734693876,16262.961734693878,16625.104591836734,16490.92091836735,16278.369897959185,9.0,2.0,2.0,9.0,17299.5,15897.5,17341.0,16585.0,15689.0,37.55026695177672,2.429436326464585,11.668940770908225,36.72247766894901,9418.892104802348,9552.175015161269,9387.906374912463,9436.114517267604,9297.260582617142,9.0,1.0,2.0,9.0,10183.0,28360.0,14025.0,32714.0,18891.0,17.988876511215505,0.5174966949064759,-1.8652400226940762,19.196474139922262,-1.1785268802582127,-1.2453343658735454,-1.2065746918611249,-1.143301469748702,-1.0828455880073298,279.0,9.0,24.0,293.0,32541.0,32537.0,32430.0,32631.0,32586.0,0.7576144084141581,0.050507627227610534,0.10101525445522107,0.7071067811865476,514.3191680587581,1432.3963081750348,708.3694718672378,1652.306517124051,954.1395859567907
0,0.7576530612244898,2.7346938775510203,12.479591836734693,1.4183673469387754,16235.505102040815,15754.545918367347,15863.954081632653,16981.688775510203,17352.321428571428,10.0,2.0,2.0,9.0,15343.5,15763.0,15700.5,17438.0,18221.0,55.43499169705192,2.2425826379749227,11.783841371982037,54.66553470693996,9444.90999145979,9610.145234866446,9724.928887132219,9572.21274063612,9323.752092538723,10.0,1.0,2.0,23.0,25722.0,24187.0,22908.0,21885.0,21118.0,8.727785240332555,2.2215498425907043,-1.942646968731825,9.046173442510998,-1.2187456238589534,-1.2719223092723166,-1.2553093199196061,-1.2025821938059995,-1.1229344847247293,471.0,10.0,25.0,472.0,32671.0,32642.0,32657.0,32680.0,32323.0,0.8081220356417685,0.050507627227610534,0.10101525445522107,0.7071067811865476,1299.1571875485981,1221.627979754216,1157.0287245301022,1105.3594218762566,1066.6200717926793
0,21.03061224489796,6.482142857142857,23.658163265306122,21.56122448979592,16078.540816326531,15789.581632653062,16174.581632653062,15728.887755102041,16960.255102040817,10.0,6.0,24.0,9.0,15646.0,15295.0,16003.0,15631.5,18084.5,65.54730496649728,3.8421125236647193,15.551103272310424,64.77007397235438,9429.92540447058,9230.085422346046,9534.096167032265,9648.205276445075,9537.472199714763,10.0,2.0,40.0,9.0,6410.0,8971.0,11788.0,14861.0,18190.0,14.4220729373261,-0.5020037440702656,-1.419695893239573,14.73440827786079,-1.1473173788789715,-1.1567749172907065,-1.2201542114448765,-1.2258593266355173,-1.2547657580553087,431.0,13.0,38.0,427.0,32627.0,32567.0,32566.0,32702.0,32489.0,2.1213203435596424,0.5555838995037159,1.212183053462653,2.070812716332032,323.75389052898356,453.1039238588941,595.383909759073,750.5938482295202,918.7337392702357
0,13.885204081632653,3.3239795918367347,10.625,14.497448979591837,15826.877551020409,16146.57142857143,15635.57142857143,15965.714285714286,16719.04081632653,11.0,2.0,2.0,10.0,15822.5,15585.5,15303.5,15783.5,16565.5,43.50423544608646,2.793788594468072,12.206437758910187,42.631892455592634,9193.846305425233,9233.181330580264,9253.222206732156,9752.17710679265,9487.536225493071,12.0,1.0,2.0,11.0,19866.0,26523.0,668.0,7837.0,15262.0,17.55938608341671,0.33478762775713866,-1.4798808081690156,18.502156481763492,-1.0983994727173565,-1.1587898985681608,-1.1497924433080442,-1.2540398414448122,-1.205482959039506,286.0,10.0,26.0,287.0,32667.0,32635.0,32699.0,32590.0,32490.0,0.7576144084141581,0.20203050891044214,0.10101525445522107,0.7071067811865476,1003.384522503711,1339.6137969579142,33.73909498804384,395.82827458278376,770.8474067477921
0,20.20408163265306,4.229591836734694,15.561224489795919,20.757653061224488,16780.535714285714,15978.270408163266,16017.147959183674,16312.025510204081,16528.535714285714,11.0,2.0,2.0,10.0,17094.0,15057.5,15774.5,16336.0,16445.5,61.21208933695922,4.189054283732302,17.934987068761345,60.49049252177059,9083.26446121539,9549.71411220787,9535.366264813274,9799.421828780292,9492.873349703126,12.0,1.0,2.0,13.0,5408.0,13601.0,22050.0,30755.0,6948.0,10.565840772698886,-0.10810169789580115,-1.6324354581172293,10.788544936594677,-1.096641129033247,-1.2445116273293997,-1.149396950015323,-1.2454405510947146,-1.2283918065503274,355.0,14.0,39.0,346.0,32584.0,32733.0,32736.0,32706.0,32705.0,0.7576144084141581,0.15152288168283162,1.4142135623730951,0.7071067811865476,273.1452480469178,686.954237922731,1113.6931803688124,1553.3620753851621,350.92699397743803
0,6.262755102040816,1.635204081632653,2.872448979591837,6.64030612244898,16712.910714285714,17072.441326530614,17019.23724489796,15800.97193877551,15841.808673469388,12.0,1.0,2.0,12.0,16675.5,17838.0,16935.5,15115.5,15771.0,16.730749996908482,0.9817180301517262,5.698661046348998,15.655848221599586,9508.059046051918,9297.874138493695,8686.75753506351,9024.304903936401,9455.549631317484,22.0,1.0,2.0,22.0,1481.0,20170.0,6347.0,25548.0,12237.0,-0.5142277045964878,1.25620551894509,39.09115558123318,-0.5737073876914316,-1.2778521271119527,-1.0730783935451012,-0.9750837024045858,-1.1129343788954296,-1.1660619126170424,53.0,4.0,38.0,58.0,32433.0,32728.0,32662.0,32586.0,32564.0,0.7576144084141581,0.2525381361380527,2.0203050891044216,0.7071067811865476,74.80179592409121,1018.7388411809045,320.57191001364407,1290.368860410994,618.0618343842701
0,6.369897959183674,1.0,1.9974489795918366,6.635204081632653,16040.469387755102,16036.244897959185,16455.20408163265,17464.530612244896,16640.061224489797,13.0,1.0,2.0,12.0,15176.0,15860.0,16141.5,17220.0,16623.0,16.31478741757335,0.0,0.05050762722761054,15.655566505818008,9308.200434783237,9581.46726672642,9352.80812593721,9309.016474517899,9465.032570814243,21.0,1.0,2.0,12.0,23661.0,18798.0,14191.0,9840.0,5745.0,-0.5177346596932306,-3.0,391.99999999999983,-0.5721353923564245,-1.1551601617932021,-1.3020183900256252,-1.1686300212731169,-1.1530182371651367,-1.1686724726699091,50.0,0.0,1.0,59.0,32633.0,32670.0,32539.0,32543.0,32490.0,0.7576144084141581,0.050507627227610534,0.10101525445522107,0.7071067811865476,1195.060967832493,949.4423766246229,716.7537379870212,496.9950519196877,290.1663184226225
0,6.594387755102041,1.0,2.0,6.788265306122449,16557.803571428572,16581.660714285714,15607.640306122448,16310.68112244898,15932.252551020409,13.0,1.0,2.0,13.0,17056.5,16471.0,14656.5,16717.0,16236.0,15.876965222867248,0.0,0.0,15.422558462042229,9361.00000011953,9238.26211996189,9673.6841293788,9508.401093955292,9607.499832857487,14.0,1.0,2.0,21.0,15362.0,15875.0,16644.0,17669.0,18950.0,-0.48389451575387676,-3.0,-3.0,-0.5300051591659223,-1.1397131143811488,-1.1046885573727818,-1.2225645442229447,-1.2013726135463414,-1.1972473795029972,50.0,0.0,0.0,59.0,32735.0,32422.0,32472.0,32631.0,32665.0,0.7576144084141581,0.050507627227610534,0.10101525445522107,0.7071067811865476,775.8981694705531,801.8085822383173,840.6489475763498,892.4192654846506,957.1195359632197
0,6.86734693877551,1.0,2.0,7.0229591836734695,16617.206632653062,16801.716836734693,16824.26785714286,15932.533163265307,15965.533163265307,14.0,1.0,2.0,13.0,16113.5,16533.5,17620.0,15646.0,16185.5,15.5154491146634,0.0,0.0,15.053595076415219,9621.538336182848,9189.088790345393,9149.857394228538,9084.893574065374,9152.004685789794,20.0,1.0,2.0,20.0,5798.0,15527.0,25512.0,2985.0,13482.0,-0.49898798071907224,-3.0,-3.0,-0.5023596267407031,-1.250464763775569,-1.1471767767175018,-1.1232615105107466,-1.1011690344741847,-1.0743195709299396,48.0,0.0,0.0,59.0,32700.0,32707.0,32465.0,32503.0,32577.0,0.7576144084141581,0.050507627227610534,0.10101525445522107,0.7071067811865476,292.8432226656859,784.2319279631088,1288.5505858308,150.76526727441745,680.9438302826453
0,7.293367346938775,1.0,1.9974489795918366,7.658163265306122,15739.744897959185,15570.948979591836,16828.438775510203,17171.64285714286,16767.744897959183,14.0,1.0,2.0,14.0,15479.5,14941.0,16775.5,17938.0,17471.0,14.324095089775337,0.0,0.05050762722761054,13.94547235396931,9207.02779815142,9707.796287760353,9677.095779343339,9574.200323327377,9269.982335334644,14.0,1.0,2.0,19.0,21568.0,5185.0,21826.0,5955.0,23108.0,-0.498147637143854,-3.0,391.9999999999998,-0.4565403300806379,-1.116724553579709,-1.2157285026074034,-1.257411561877128,-1.1606162499687984,-1.1538111230543517,44.0,0.0,1.0,63.0,32670.0,32639.0,32489.0,32708.0,32710.0,0.7576144084141581,0.050507627227610534,0.10101525445522107,0.656599153958937,1089.348504045104,261.88204717516066,1102.3794718698275,300.77292014042075,1167.1302499756243
0,7.538265306122449,1.0,2.0,7.920918367346939,17115.196428571428,16805.992346938776,16502.01275510204,15952.482142857143,15993.31887755102,15.0,1.0,2.0,14.0,17957.5,17411.5,16362.0,14718.5,15418.0,14.12941880459064,0.0,0.0,13.56923597271949,9833.611178135394,8991.291832707531,9438.683869809936,9199.486931912126,9493.528507467492,16.0,1.0,2.0,14.0,26832.0,14545.0,2514.0,23507.0,11988.0,-0.5057951406357906,-3.0,-3.0,-0.4578408286137261,-1.2400066709863429,-1.0549791806746671,-1.1540003481560586,-1.1206102974565786,-1.1681015781950952,43.0,0.0,0.0,60.0,32676.0,32702.0,32555.0,32118.0,32621.0,0.7071067811865476,0.050507627227610534,0.10101525445522107,0.7071067811865476,1355.220653771246,734.6334380255953,126.97617485021289,1187.282793239441,605.4854352045951
0,7.566326530612245,1.0,2.0,8.275510204081632,16355.40306122449,15388.566326530612,16683.933673469386,15978.32142857143,15946.668367346938,15.0,1.0,2.0,15.0,16351.5,15231.0,17086.0,15566.0,15469.5,13.622821561245104,0.0,0.0,12.753841495204734,9632.845238136197,9169.229679827022,9218.738792896289,9370.06643335431,9725.324422216463,16.0,1.0,2.0,16.0,11355.0,1884.0,25437.0,16478.0,7775.0,-0.5288497749430121,-3.0,-3.0,-0.4737666740388242,-1.2140409678918316,-1.110328605758464,-1.1212855378014472,-1.1700943974817202,-1.2843876439555735,41.0,0.0,0.0,61.0,32655.0,32602.0,32658.0,32458.0,32665.0,0.7071067811865476,0.050507627227610534,0.10101525445522107,0.7071067811865476,573.5141071695176,95.15636969681826,1284.7625137887292,832.2646814565664,392.69680169467193
0,7.451530612244898,1.0,2.0,8.209183673469388,17164.602040816328,16379.316326530612,16853.132653061224,16245.479591836734,15308.683673469388,15.0,1.0,2.0,15.0,18154.5,16908.5,17380.5,15849.5,14488.0,13.536261717436906,0.0,0.0,12.46917908097362,9636.207441814637,9412.668509922503,9275.634644820784,9160.043710434795,9361.075497642973,16.0,1.0,2.0,16.0,26854.0,20199.0,13800.0,7657.0,1770.0,-0.504861248417328,-3.0,-3.0,-0.47512991940222715,-1.221154247780161,-1.1646710771597883,-1.0871529789875174,-1.1422692345240828,-1.127353881836491,40.0,0.0,0.0,61.0,32648.0,32618.0,32420.0,32647.0,32522.0,0.656599153958937,0.050507627227610534,0.10101525445522107,0.656599153958937,1356.3318215702534,1020.2035623705052,697.0052557410254,386.7369016818139,89.39850019287066
0,19.387755102040817,4.1479591836734695,17.132653061224488,20.288265306122447,16970.147959183672,16058.168367346938,15569.372448979591,15921.719387755102,16780.841836734693,15.0,3.0,2.0,15.0,17543.5,15649.0,14573.5,15562.5,16509.5,52.704432354712395,3.5864972572601923,17.4167440117663,52.06508876476525,8989.927964204246,9338.604496985596,9525.031823136917,9674.00673716547,9570.136444734126,16.0,1.0,2.0,16.0,12421.0,13702.0,15239.0,17032.0,19081.0,16.32033487955642,-0.08639164248197728,-1.8820854273190954,16.69689278451447,-1.0454933505872137,-1.1809246023461484,-1.1796097596057458,-1.2908983906631135,-1.2004607938692606,388.0,13.0,36.0,397.0,32700.0,32531.0,32573.0,32584.0,32645.0,0.7576144084141581,0.050507627227610534,0.10101525445522107,0.656599153958937,627.3552377941505,692.0555082727196,769.685731321557,860.2459069406627,963.7360351300367
0,-8.252551020408163,3.63265306122449,11.176020408163266,-7.51530612244898,17195.64285714286,16749.948979591838,16393.071428571428,15957.826530612245,15611.397959183674,14.0,1.0,2.0,14.0,17787.5,16577.5,15801.5,15558.0,14554.0,83.28378744862455,5.816262156680488,19.997880616083602,82.7420715507512,9276.056195782483,8998.08244490846,9129.257123199202,9210.95580210033,9608.757064101826,16.0,1.0,2.0,16.0,2074.0,8731.0,15644.0,22813.0,30238.0,26.72414401856362,2.4814680190020892,1.436668775848844,26.963511336272802,-1.1518403234757755,-1.0606662793956743,-1.1033489441124453,-1.1584703475240177,-1.1914118535802776,595.0,21.0,56.0,603.0,32647.0,32605.0,32451.0,32478.0,32741.0,0.7576144084141581,0.10101525445522107,0.10101525445522107,0.656599153958937,104.75281887006426,440.98209332426757,790.1413203487392,1152.2304999434791,1527.2496321084873
0,6.857142857142857,3.25,14.571428571428571,7.341836734693878,16098.502551020409,15235.502551020409,16885.48214285714,17203.216836734693,16523.073979591838,13.5,2.0,2.0,14.0,15379.5,14843.0,16865.5,18224.5,17414.0,13.35220318611403,2.8578871883938453,23.395629906485265,12.885705900982943,9276.480765976286,9550.344184421532,9688.505297776905,9668.48783255204,9335.40038509392,16.0,1.0,2.0,15.0,7097.0,21690.0,3771.0,18876.0,1469.0,-0.478660934276697,0.8627363104938044,-0.24381245192366796,-0.4146726974335797,-1.1633670363127646,-1.1873698461545568,-1.2403562119118214,-1.281115479090315,-1.0985095313852826,40.0,11.0,56.0,56.0,32714.0,32698.0,32716.0,32631.0,32647.0,0.8081220356417685,0.6060915267313265,2.929442379201411,0.656599153958937,358.452630434352,1095.5104345668726,190.46426227531933,953.3819715483764,74.19570439735988
0,6.561224489795919,1.0,2.0,6.959183673469388,15639.045918367347,15771.964285714286,16328.066326530612,16722.20918367347,16787.20918367347,13.0,1.0,2.0,13.0,14444.5,15257.5,16415.0,16818.0,17581.0,13.449206387775616,0.0,0.0,13.22550304486401,9198.290772390052,9717.312838789609,9964.151387618764,9259.374305482002,9226.449953745436,14.0,1.0,2.0,15.0,14158.0,1359.0,21584.0,9297.0,30034.0,-0.4764844491098148,-3.0,-3.0,-0.38457767907755924,-1.0982157866663727,-1.2287334405189045,-1.3322388043362117,-1.190563181044023,-1.11292642022044,40.0,0.0,0.0,60.0,32630.0,32679.0,32523.0,32572.0,32655.0,0.7071067811865476,0.050507627227610534,0.10101525445522107,0.7071067811865476,715.0869862885099,68.63986540232271,1090.1566260807458,469.5694103350952,1516.946076154055
0,6.433673469387755,1.0,2.0,6.6938775510204085,15978.56887755102,16093.854591836734,16966.691326530614,17008.83418367347,16471.058673469386,12.0,1.0,2.0,13.0,14721.5,16089.0,17375.5,17366.5,16590.0,13.107296293997072,0.0,0.0,13.321450243443783,9553.987982441955,9899.3545423306,9634.231423649002,9289.722788050702,9135.041599644697,-17.0,1.0,2.0,15.0,5869.0,1006.0,29167.0,24816.0,20721.0,-0.4688125861470951,-3.0,-3.0,-0.406153959525303,-1.2539817585815431,-1.2629184840160808,-1.2450820935070421,-1.166840858570207,-1.075990107326052,41.0,0.0,0.0,55.0,32711.0,32633.0,32693.0,32298.0,32669.0,0.7071067811865476,0.050507627227610534,0.10101525445522107,0.656599153958937,296.4292641988462,50.8106729909762,1473.1559633477166,1253.3972772803832,1046.5685437833179
0,6.405612244897959,1.0,1.9974489795918366,6.63265306122449,16600.599489795917,16378.905612244898,16078.844387755102,17455.844387755104,16664.68112244898,11.0,1.0,2.0,11.0,16381.0,16400.5,15277.5,18173.5,17177.0,12.880774115855228,0.0,0.05050762722761054,13.07748910655295,9060.023452615533,9246.832012908835,9592.80352567052,10014.913719650312,9578.811354471556,-17.0,1.0,2.0,16.0,14220.0,17293.0,20622.0,24207.0,28048.0,-0.48074202029403423,-3.0,391.9999999999998,-0.41459872656186025,-1.0407186585654853,-1.1870096971853872,-1.1910382134454358,-1.3099933701660338,-1.2561267223197141,41.0,0.0,1.0,53.0,32524.0,32644.0,32716.0,32701.0,32660.0,0.7071067811865476,0.050507627227610534,0.10101525445522107,0.656599153958937,718.2184591766219,873.428397647069,1041.5682886877846,1222.6381322987684,1416.6379284800203
0,6.323979591836735,1.0,1.9974489795918366,6.471938775510204,16701.706632653062,16366.380102040815,16454.23724489796,17048.869897959183,16227.665816326531,10.5,1.0,2.0,10.0,16379.0,16710.0,16089.0,17347.5,16787.0,12.548408015088505,0.0,0.05050762722761054,12.770219044372526,9012.701509502755,9669.724566011104,9593.993653711595,9773.898773451132,9014.177566481376,9.0,1.0,2.0,10.0,6443.0,17452.0,28717.0,7470.0,19247.0,-0.4761299422336238,-3.0,391.9999999999998,-0.4010915076635886,-1.148938910275165,-1.2910643523464007,-1.2048317572517062,-1.301490032455542,-1.1367181749122965,42.0,0.0,1.0,54.0,32384.0,32631.0,32646.0,32442.0,32205.0,0.7071067811865476,0.050507627227610534,0.10101525445522107,0.656599153958937,325.4206422274947,881.4591103762591,1450.427531095292,377.2919753902507,972.12030124982
0,-6.747448979591836,4.196428571428571,10.739795918367347,-6.232142857142857,16484.31887755102,17172.992346938776,17365.339285714286,15723.890306122448,15592.31887755102,10.0,1.0,2.0,10.0,16413.0,17795.5,17266.5,15724.5,15015.5,82.36618997979494,6.028040827236803,15.53294157997905,81.68857140512202,9759.791718399942,9181.844518927679,9156.324717213018,8948.257996508577,9728.428897891514,10.0,1.0,2.0,9.0,19668.0,8405.0,30166.0,19415.0,8920.0,12.77858049989295,0.7332828589331806,-0.4356798904834256,12.698562465104542,-1.2697591948488496,-1.174022145541783,-1.0551956729357646,-1.083994990975215,-1.2805238635512655,661.0,20.0,37.0,657.0,32642.0,32518.0,32619.0,32590.0,32634.0,0.7071067811865476,0.050507627227610534,0.10101525445522107,0.656599153958937,993.384012312644,424.51660684806654,1523.6130829480994,980.6055826240586,450.528034870286
0,29.540816326530614,7.36734693877551,20.711734693877553,29.946428571428573,15960.135204081633,15201.625,16705.31887755102,16458.808673469386,17220.625,15.0,6.0,36.0,15.0,15882.5,14647.5,16938.5,16872.0,18054.0,76.59738543244399,4.856798973405472,17.38524126559469,76.15369898806766,9229.173360892464,9364.974938605192,9746.901974216627,9413.807282744368,9384.51556329556,15.0,2.0,2.0,19.0,3202.0,3715.0,4484.0,5509.0,6790.0,7.347285838421758,-0.08701033523553336,-1.9727765237706438,7.410326485559949,-1.1335372635493892,-1.1696142087332608,-1.2993864496832888,-1.1967906077225066,-1.2197784098510411,377.0,18.0,38.0,378.0,32615.0,32738.0,32654.0,32578.0,32702.0,0.8586296628693791,0.45456864504849487,1.969797461876811,0.8586296628693791,161.72542238280894,187.63583515057314,226.47620048860566,278.2465183969064,342.94678887547553
0,7.650510204081633,1.0714285714285714,1.9974489795918366,8.232142857142858,16284.701530612245,14688.966836734693,16358.538265306122,16277.905612244898,16871.23214285714,15.0,1.0,2.0,14.0,15972.0,14036.5,16733.0,16312.0,17853.0,14.08824217260486,0.2578685007573908,0.05050762722761054,13.279204652946417,9031.859550012308,9441.169945513842,9624.82982975434,9688.577574159455,9257.180584171769,16.0,1.0,2.0,19.0,4144.0,16433.0,28978.0,9011.0,22068.0,-0.5220436006506253,9.209236245265512,391.9999999999998,-0.503184241346669,-1.0858619689826277,-1.230513269917268,-1.1747147456180134,-1.2966855344452433,-1.1506551605037052,42.0,1.0,1.0,56.0,32579.0,32472.0,32695.0,32550.0,32550.0,0.8586296628693791,0.10101525445522107,0.10101525445522107,0.8081220356417685,209.30360723121808,829.991838231324,1463.6100218016982,455.1242289479986,1114.6023176589094
0,23.831632653061224,5.1479591836734695,14.60204081632653,24.632653061224488,16490.60714285714,17618.79081632653,16662.40306122449,15627.647959183674,17105.872448979593,15.0,3.0,2.0,15.5,16617.0,17557.0,16008.5,15229.0,16931.0,64.88019428629094,4.4236687183011405,14.191773703001486,64.23635827076093,9645.893264404622,9827.914878625126,9188.984352081785,9760.988256460407,9437.181735779168,16.0,2.0,2.0,16.0,23478.0,4535.0,18616.0,185.0,14778.0,10.2040095686455,0.029867796116651135,-1.9325650337461004,10.356983250054821,-1.2411039761690434,-1.2663133917673763,-1.1567095602626118,-1.2639428283305123,-1.1207256027256751,318.0,16.0,30.0,321.0,32468.0,32621.0,32489.0,32699.0,32358.0,0.8586296628693791,0.050507627227610534,0.10101525445522107,0.8081220356417685,1185.81807204984,229.0520894772138,940.2499884691978,9.343911037107949,746.4017151696286
0,21.971938775510203,4.112244897959184,11.821428571428571,22.658163265306122,16993.461734693876,15864.012755102041,16745.992346938776,16295.727040816326,16853.788265306124,15.0,3.0,2.0,15.0,17882.5,15615.5,16941.5,16212.0,16295.0,49.455053125110425,3.423650713179757,12.18983476554351,48.87863235048721,9649.865949988734,9577.836589297955,9724.928521552325,9354.916842216782,9573.479613577058,16.0,1.0,2.0,15.0,321.0,16962.0,1091.0,18244.0,2885.0,6.851201958150021,-0.6725607374635683,-1.81336905355384,7.016777204204505,-1.1980639430177584,-1.244032065081689,-1.2657847774674158,-1.1574530193604853,-1.2536303047104969,279.0,11.0,26.0,283.0,32668.0,32651.0,32501.0,32603.0,32717.0,0.8081220356417685,0.050507627227610534,0.10101525445522107,0.8081220356417685,16.212948340062983,856.71037303473,55.103821305323095,921.4611511405267,145.7145045516564
0,7.063775510204081,1.0918367346938775,1.9974489795918366,7.732142857142857,16375.125,16277.512755102041,16268.716836734693,17017.47193877551,16601.16581632653,14.0,1.0,2.0,14.0,16172.5,15988.0,16733.5,17004.0,16346.5,13.451571335231272,0.2891644084559841,0.05050762722761054,12.63260861863095,9252.38488214541,9247.16584851899,9642.52938974756,9718.00367363303,9721.235847073638,15.0,1.0,2.0,15.0,16638.0,16127.0,15872.0,15873.0,16130.0,-0.4962753737871304,6.082587096364872,391.99999999999983,-0.4529081321786137,-1.1021264212399016,-1.1874166061411662,-1.2585802476323227,-1.2210818762559406,-1.2507497006858208,41.0,1.0,1.0,52.0,32590.0,32419.0,32611.0,32588.0,32570.0,0.9091372900969897,0.10101525445522107,0.10101525445522107,0.8081220356417685,840.3459018129842,814.5365042996751,801.6570593566345,801.7075669838621,814.6880271813579
0,7.1020408163265305,1.0,1.9974489795918366,7.724489795918367,16067.849489795919,16218.400510204081,16792.13520408163,16033.625,16617.808673469386,14.0,1.0,2.0,14.0,16082.5,15988.0,16555.0,15874.0,16413.0,13.288257836749167,0.0,0.05050762722761054,12.711458964152703,9315.128043170675,9566.453258876607,9517.448435147335,9134.604251884972,9324.547691374768,15.0,1.0,2.0,15.0,28829.0,3486.0,11167.0,19104.0,27297.0,-0.49475320973667136,-3.0,391.9999999999998,-0.44172079826641575,-1.1602686157247832,-1.2206500699919252,-1.1896030179452217,-1.1578798335023035,-1.1701041898205358,40.0,0.0,1.0,57.0,32598.0,32614.0,32643.0,32518.0,32611.0,0.8586296628693791,0.050507627227610534,0.10101525445522107,0.8081220356417685,1456.084385344784,176.06958851545033,564.0186732507268,964.8977105562717,1378.706700432085
0,6.8061224489795915,1.0,2.0,7.142857142857143,16479.397959183672,16075.5,16429.15306122449,15952.112244897959,17152.132653061224,13.0,1.0,2.0,13.0,16616.0,15266.0,16266.5,15350.0,17833.5,13.114610398254742,0.0,0.0,12.886877482664174,9335.552054837955,9435.40993922509,9788.616348203557,9841.766904016547,9729.50708333469,-17.0,1.0,2.0,15.0,15272.0,25513.0,3242.0,13995.0,25004.0,-0.48824476322115373,-3.0,-3.0,-0.44102160833031157,-1.1390989973253725,-1.1639661788474311,-1.2277465463116164,-1.273601768363445,-1.251553179139599,41.0,0.0,0.0,53.0,32472.0,32628.0,32724.0,32647.0,32738.0,0.9091372900969897,0.050507627227610534,0.10101525445522107,0.8586296628693791,771.3524830200681,1288.6010934580277,163.74572747191337,706.8542430504094,1262.8927111991738
0,6.558673469387755,1.0,2.0,6.864795918367347,16395.785714285714,15652.295918367347,17087.418367346938,16521.561224489797,16128.112244897959,11.0,1.0,2.0,12.0,16928.0,14821.5,17436.0,16749.0,15842.5,12.893291194516973,0.0,0.0,12.936381238547238,9804.545285777896,9701.504426493466,9383.042044762426,9174.95461490139,9703.224010192303,-17.0,1.0,2.0,15.0,18227.0,31284.0,11829.0,25398.0,6455.0,-0.4983841628954053,-3.0,-3.0,-0.448209683718217,-1.265984875343538,-1.2222771998850255,-1.1834254360286631,-1.0990846215711154,-1.2450659645777153,40.0,0.0,0.0,49.0,32660.0,32593.0,32495.0,32435.0,32611.0,0.8586296628693791,0.050507627227610534,0.10101525445522107,0.8081220356417685,920.6025214776572,1580.080610188568,597.454722475405,1282.7927163268523,326.02673375422603
